"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"00039-01"|"O06195/2011"|"<b>Lua Nova </b><br>Associacao de Formacao e Reeducacao Lua Nova <br>(03.633.268/0001-59)"|"04/01/2016"|"PRORR.CONVENIO IMPLANT/CUSTEIO CASA ACOL TRANSIT.INF.JUVENIL FL.1298 R.2762-REEMP"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Outros"|24000.00|0.00|24000.00|0.00|0.00
"00040-01"|"G00449/2014"|"H.lopes Servicos & Construcoes Eireli Epp <br>(11.485.383/0001-51)"|"04/01/2016"|"CPL 449/14 - REFORMA NO TELHADO - VILA FIORE  CPL 449/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|24003.91|0.00|24003.91|0.00|0.00
"00040-01"|"G00579/2017"|"Interlab Farmaceutica Ltda <br>(43.295.831/0001-40)"|"02/01/2019"|"(R.SAUDE)MEDICAMENTOS FARMACIA BASICA-VO L.016 PG.67/68"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Pregao Presencial"|1096.26|0.00|1096.26|1096.26|1096.26
"00041-01"|"G00579/2017"|"Produtos Roche Quimicos e Farmaceuticos S/a <br>(33.009.945/0002-04)"|"02/01/2019"|"(R.SAUDE)MEDICAMENTOS FARMACIA BASICA-VO L.017 PG 84/85"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Pregao Presencial"|19500.00|0.00|19500.00|19500.00|19500.00
"00042-01"|"G00565/2017"|"Solumed Distrib.medic.e Prod.p/saude Ltda <br>(11.896.538/0001-42)"|"02/01/2019"|"(R.SAUDE)MEDICAMENTOS FARMACIA BASICA-VO L.016 PG.104/105"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Pregao Presencial"|135.00|0.00|135.00|135.00|135.00
"00043-01"|"G00565/2017"|"Antibioticos do Brasil Ltda <br>(05.439.635/0004-56)"|"02/01/2019"|"(R.SAUDE)MEDICAMENTOS FARMACIA BASICA-VO L.018 PG.88/89"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Pregao Presencial"|17000.00|0.00|17000.00|17000.00|17000.00
"00043-01"|"G01728/2014"|"<b>King Limp </b><br>King Limp Com de Produtos de Limpeza Ltda <br>(38.841.433/0001-42)"|"04/01/2016"|"SC 02/2015 - MATERIAIS DE LIMPEZA P/ OS PROPRIOS DA SES CPL 1728/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|30863.13|0.00|30863.13|26280.50|26280.50
"00043-01"|"G01728/2014"|"<b>King Limp </b><br>King Limp Com de Produtos de Limpeza Ltda <br>(38.841.433/0001-42)"|"29/08/2016"|"SC 02/2015 - MATERIAIS DE LIMPEZA P/ OS PROPRIOS DA SES CPL 1728/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|0.00|-4582.63|-4582.63|0.00|0.00
"00045-01"|"G00029/2011"|"Acesso Express Serv.logistica Transportes Ltd <br>(07.301.895/0001-43)"|"04/01/2016"|"CPL 29/11 - DISTRIBUICAO DE MALOTES - PR ORROGACAO 6 MESES - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|30029.69|0.00|30029.69|0.00|0.00
"00045-01"|"O00000/2019"|"Saae-servico Autonomo de Agua e Esgoto <br>(71.480.560/0001-39)"|"02/01/2019"|"ESTIMATIVA DE TARIFAS DE AGUA E ESGOTO"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|329000.00|0.00|329000.00|329000.00|329000.00
"00047-01"|"T01892/2014"|"<b>Weber Ambiental </b><br>Weber Consultoria Ambiental Ltda <br>(06.273.115/0001-36)"|"04/01/2016"|"CPL 1892/14 - SERV. TECNICO DE CONTROLE AMBIENTAL-GASES DO SUBSOLO - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Tomada de Precos"|35143.75|0.00|35143.75|0.00|0.00
"00051-01"|"G00916/2017"|"<b>Laboratorio Cristalia </b><br>Cristalia Prod.quimicos Farmaceuticos Ltda <br>(44.734.671/0001-51)"|"02/01/2019"|"(R.SAUDE F.BASICA/D.CERTA)MEDICAMENTOS C PL 916/17 VOL.02"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2243-2107-DOSE Certa"|"Pregao Presencial"|13328.00|0.00|13328.00|13328.00|13328.00
"00053-01"|"O00000/2019"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"02/01/2019"|"ESTIMATIVA DE TARIFAS DE ENERGIA ELETRIC A"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|1180000.00|0.00|1180000.00|1118613.92|1118613.92
"00053-01"|"O00000/2019"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"12/11/2019"|"ESTIMATIVA DE TARIFAS DE ENERGIA ELETRIC A"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|0.00|-40000.00|-40000.00|0.00|0.00
"00053-01"|"O00000/2019"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"13/12/2019"|"ESTIMATIVA DE TARIFAS DE ENERGIA ELETRIC A"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|0.00|-2000.00|-2000.00|0.00|0.00
"00053-01"|"O00000/2019"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"20/12/2019"|"ESTIMATIVA DE TARIFAS DE ENERGIA ELETRIC A"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|0.00|-2148.06|-2148.06|0.00|0.00
"00053-01"|"O00000/2019"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"31/12/2019"|"ESTIMATIVA DE TARIFAS DE ENERGIA ELETRIC A"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|0.00|-357.66|-357.66|0.00|0.00
"00065-01"|"E01342/2014"|"<b>G.f.cia. Servicos </b><br>G.f.cia.servicos Ltda <br>(11.176.999/0001-40)"|"04/01/2016"|"SERV.DE LIMPEZA P/SES(SEMINARIO) CPL 1342/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|38657.00|0.00|38657.00|29377.00|29377.00
"00065-01"|"E01342/2014"|"<b>G.f.cia. Servicos </b><br>G.f.cia.servicos Ltda <br>(11.176.999/0001-40)"|"28/04/2016"|"SERV.DE LIMPEZA P/SES(SEMINARIO) CPL 1342/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|0.00|-9280.00|-9280.00|0.00|0.00
"00066-01"|"G02008/2014"|"Casa Grande Prest.de Serv.e Construcoes Ltda <br>(05.592.745/0001-00)"|"04/01/2016"|"CPL 2008/14 - MANUTENCAO PREDIAL - REDE - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|42000.00|0.00|42000.00|0.00|0.00
"00067-01"|"G00543/2016"|"<b>Ergoquali </b><br>Mara Silvia Pezinato <br>(02.190.877/0001-18)"|"02/01/2018"|"REGULARIZ.NE 9334/17-SERV.LIMPEZA POLICL INICA E UNID MOVEIS CPL 543/16"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|53833.33|0.00|53833.33|53833.33|53833.33
"00068-01"|"G00424/2016"|"Lucfe Servicos Urbanos Eireli-me <br>(21.047.409/0001-33)"|"02/01/2018"|"REGULARIZ.NE 3601/17-SER.LIMPEZA DO CAMP US SEMINARIO CPL 424/16"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|1740.05|0.00|1740.05|1740.05|1740.05
"00068-01"|"G00869/2014"|"Nogueira e Nogueira Junior Ltda <br>(03.067.942/0001-85)"|"04/01/2016"|"LOCACAO DE VEICULOS PARA SES CPL 869/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|43101.14|0.00|43101.14|43101.14|43101.14
"00070-01"|"G00927/2014"|"Emporio Hospit.com.prod.cirurg.hosp.ltda-epp <br>(04.106.730/0001-22)"|"04/01/2016"|"CPL 927/14 C 626/14 SUPLEMENTO ALIMENTAR VOLUME 04 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|44257.20|-44257.20|0.00|0.00|0.00
"00077-01"|"G00927/2014"|"Emporio Hospit.com.prod.cirurg.hosp.ltda-epp <br>(04.106.730/0001-22)"|"04/01/2016"|"CPL 927/14 C 626/14 SUPLEMENTO ALIMENTAR VOLUME 04 - REEMPENHO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2271-Residencia Medica e Multiprofissional"|"Pregao Presencial"|44257.20|0.00|44257.20|0.00|0.00
"00077-01"|"G00927/2014"|"Emporio Hospit.com.prod.cirurg.hosp.ltda-epp <br>(04.106.730/0001-22)"|"11/05/2016"|"CPL 927/14 C 626/14 SUPLEMENTO ALIMENTAR VOLUME 04 - REEMPENHO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2271-Residencia Medica e Multiprofissional"|"Pregao Presencial"|0.00|-44257.20|-44257.20|0.00|0.00
"00079-01"|"G00072/2017"|"Centro de Equoterapia e Saude Aziz Ltda - Epp <br>(11.779.341/0001-23)"|"02/01/2018"|"REGULARIZ.NE 18094-SERV.EQUOTERAPIA MAND ADO JUDICIAL CPL 72/17"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|14320.46|0.00|14320.46|14320.46|14320.46
"00080-01"|"G01168/2013"|"Sorocaba Servicos de Saude Eireli - Epp <br>(14.999.138/0001-50)"|"04/01/2016"|"CPL 1168/13 - ADITIVO HOME CARE - MJ VOLUME 02 - REEMEPNHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|50550.00|0.00|50550.00|50550.00|50550.00
"00080-01"|"G01186/2015"|"Sorocaba Servicos de Saude Eireli - Epp <br>(14.999.138/0001-50)"|"02/01/2018"|"REGULARIZ.NE 10006/17-CPL 1186/15-SERV.H OME CARE MJ P/PACIENTE K.V.G.J. - PRORRO"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|22392.02|0.00|22392.02|22392.02|22392.02
"00081-01"|"G00169/2015"|"Anbioton Importadora Ltda <br>(11.260.846/0001-87)"|"04/01/2016"|"CPL 169/15 C 194/15 - NESTOGENO 2 VOLUME 01 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|69324.00|0.00|69324.00|69324.00|69324.00
"00081-01"|"G00828/2015"|"Sorocaba Servicos de Saude Eireli - Epp <br>(14.999.138/0001-50)"|"02/01/2018"|"REGULARIZ.NE 7546/17-CPL 828/15-PRORROGA CAO CONTRATO SERV.HOME CARE MJ"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|34995.89|0.00|34995.89|34995.89|34995.89
"00082-01"|"G00284/2017"|"Alavanca Saude e Apoio Domiciliar Ltda Epp <br>(12.183.911/0001-80)"|"02/01/2018"|"REGULARIZ.NE 17689/17-CPL 284/17-SERV.HO ME CARE AO PACIENTE M.R.S.MAND.JUD."|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|15931.19|0.00|15931.19|15931.19|15931.19
"00082-01"|"G01014/2015"|"U.g.comercio de Gas e Instalacoes Ltda <br>(00.610.608/0001-38)"|"04/01/2016"|"FORN.DE GAS DE COZINHA PARA SES CPL 1014/15"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|540.00|0.00|540.00|527.50|527.50
"00083-01"|"S00874/2017"|"Alavanca Saude e Apoio Domiciliar Ltda Epp <br>(12.183.911/0001-80)"|"02/01/2018"|"REGULARIZ.NE 18126/17-HOME CARE-MANDADO JUDICIAL CPL 874/17"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Dispensa de Licitacao"|43707.73|0.00|43707.73|43707.73|43707.73
"00085-01"|"E01954/2012"|"R.v.imola Transportes e Logistica Ltda <br>(05.366.444/0001-69)"|"04/01/2016"|"CPL 1954/12 TRANSP E DISTR MEDICAMENTOS SIMILARES - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|76842.92|0.00|76842.92|76842.92|76842.92
"00086-01"|"G01107/2014"|"Sorocaba Servicos de Saude Eireli - Epp <br>(14.999.138/0001-50)"|"04/01/2016"|"CPL 1107/14 - HOME CARE P/ATENDER MANDAD O JUDICIAL CPL 1107/14"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|80810.31|0.00|80810.31|80810.31|80810.31
"00087-01"|"G02008/2014"|"Casa Grande Prest.de Serv.e Construcoes Ltda <br>(05.592.745/0001-00)"|"02/01/2018"|"CPL 2008/14 SERV.MAUT.PREDIAL NAS UNIDAD ES DA SES(VOLUME 06)"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|63000.00|0.00|63000.00|7041.70|7041.70
"00087-01"|"G02008/2014"|"Casa Grande Prest.de Serv.e Construcoes Ltda <br>(05.592.745/0001-00)"|"03/12/2018"|"CPL 2008/14 SERV.MAUT.PREDIAL NAS UNIDAD ES DA SES(VOLUME 06)"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|0.00|-55958.30|-55958.30|0.00|0.00
"00090-01"|"G00676/2016"|"Dupatri Hospitalar Comercio Import.expor.ltda <br>(04.027.894/0003-26)"|"02/01/2018"|"REGULARIZ.NE 20671/17-CPL 676/16 MEDICAM ENTOS FARMACIA NAO BASICA"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|336.00|0.00|336.00|336.00|336.00
"00090-01"|"G01554/2014"|"Verocheque Refeicoes Ltda <br>(06.344.497/0001-41)"|"04/01/2016"|"FORN.DE TICKET REFEICAO PARA SERVIDORES DA P.M.S.CPL 1554/14 - REEMPENHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|116806.64|0.00|116806.64|116806.64|116806.64
"00091-01"|"E00221/2017"|"<b>Alpharad </b><br>Alpharad Com.import./export.produtos Hospit. <br>(05.062.455/0001-55)"|"02/01/2018"|"SC 323/17 FORN.DE MATERIAIS DE DIAGNOSTI CO P/POLICLINICA CPL 221/17(VOL.03)"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Eletronico"|3965.62|-3965.62|0.00|0.00|0.00
"00092-01"|"S00835/2017"|"<b>Humana Alimentar </b><br>Bcr Com de Prod.nutricionais/hospit. Ltda Me <br>(15.182.741/0001-08)"|"02/01/2018"|"REGULARIZ.NE 18417/17-AQ.EMERG.DIETA/SUP LEMENTO ALIMENTAR DEMANDA JUDICIAL"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Dispensa de Licitacao"|238.08|0.00|238.08|238.08|238.08
"00092-01"|"T00673/2014"|"<b>D-geo Geologia e Ambiental </b><br>D-geo Geologia e Engenharia Ambiental Ltda <br>(13.460.120/0001-13)"|"04/01/2016"|"MEDIDAS DE INTERVENCAO NO CS JD. RODRIGO CPL 673/2014 - REEMEPNHO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Tomada de Precos"|122835.00|0.00|122835.00|122835.00|122835.00
"00093-01"|"O00320/2016"|"Folha Pagto Viagens Tratam. Fora Domicilio/su"|"04/01/2016"|"REEMBOLSO VIAGEM P/TRATAM FORA DOMICILIO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.48.00-Outros Auxilios Financeiros a Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|350000.00|0.00|350000.00|181849.25|181849.25
"00093-01"|"O00320/2016"|"Folha Pagto Viagens Tratam. Fora Domicilio/su"|"09/11/2016"|"REEMBOLSO VIAGEM P/TRATAM FORA DOMICILIO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.48.00-Outros Auxilios Financeiros a Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-24.75|-24.75|0.00|0.00
"00093-01"|"O00320/2016"|"Folha Pagto Viagens Tratam. Fora Domicilio/su"|"27/01/2016"|"REEMBOLSO VIAGEM P/TRATAM FORA DOMICILIO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.48.00-Outros Auxilios Financeiros a Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-168000.00|-168000.00|0.00|0.00
"00094-01"|"G00559/2017"|"Interlab Farmaceutica Ltda <br>(43.295.831/0001-40)"|"02/01/2018"|"REGULARIZ.NE 19974/17-AQ DE MEDICAMENTOS REDE MUNIC SAUDE"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Presencial"|19488.00|0.00|19488.00|19488.00|19488.00
"00094-01"|"G01852/2014"|"White Martins Gases Industriais Ltda <br>(35.820.448/0069-24)"|"04/01/2016"|"CPL 1852/2014 - OXIGENOTERAPIA - REEMEPN HO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Presencial"|191357.92|0.00|191357.92|191357.92|191357.92
"00096-01"|"E00338/2017"|"Cirurgica Sao Jose Ltda <br>(55.309.074/0001-04)"|"02/01/2018"|"CPL 338/17 FORN.ABAIXADORES/LINGUA E TER MOMETROS PARA R.M.SAUDE(VOL.02)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Pregao Eletronico"|5628.00|0.00|5628.00|5628.00|5628.00
